TERM;POSITION;TYPE;MODE;URI;CURRENT_TERM;AMBIGUOUS;ANOTHER_MEANING;ANOTHER_MEANING_URI;DESCRIPTION;GAZETTEER;VERIFICATION
Seuilla;185088;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;185099;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;; ;Medieval;FOUND
Murcia;185110;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;185120;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;; ;Medieval;FOUND
Algarue;185132;PPLN;PPT;;;not;;;;;VALIDATE
Yolant;185167;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Ferrando;185221;PN;FT; ; ;not; ; ; ; ;FOUND
Sancho;185259;PN;FT; ; ;yes;APLN;http://sws.geonames.org/9170929;null;Geonames;FOUND
Pedro;185272;PN;FT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Johan;185284;PN;FT; ; ;not; ; ; ; ;FOUND
Jaymes;185296;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Madrit;185358;PLN;FT;http://sws.geonames.org/6359304/;Madrid;not;;; ;Medieval;FOUND
Ferrando;185572;PN;FT; ; ;not; ; ; ; ;FOUND
Alfonso;185608;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
cosa;186541;APLN;AT;http://pleiades.stoa.org/places/246360; ;yes;CN;;An ancient place, cited: BAtlas 25 G1 Cosa;Medieval;VALIDATE
Alfonso;186952;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Yolant;186994;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Ferrando;187047;PN;FT; ; ;not; ; ; ; ;FOUND
Sancho;187085;PN;FT; ; ;yes;APLN;http://sws.geonames.org/9170929;null;Geonames;FOUND
Pedro;187098;PN;FT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Johan;187110;PN;FT; ; ;not; ; ; ; ;FOUND
Jaymes;187122;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Sancho;187298;PN;FT;;;yes;APLN;;;;FOUND
Toledo;187319;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Castiella;187342;PLN;FT; ;Castilla;not;;; ;Medieval;FOUND
Rey;187369;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Remondo;187385;PPN;PPT;;;yes;APLN;;;;VALIDATE
Seuilla;187407;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Fredric;187438;PN;FT; ; ;not; ; ; ; ;FOUND
Felipp;187468;PN;FT; ; ;not; ; ; ; ;FOUND
Guillem;187486;PN;FT;;;yes;APLN;;;;FOUND
Montserrat;187505;PLN;FT;http://sws.geonames.org/6362037;Monserrat;yes;PN; ;null;Geonames;FOUND
Yugo;187545;PPN;PPT;;;yes;APLN;;;;VALIDATE
Borgonna;187558;PPLN;PPT;;;not;;;;;VALIDATE
Rey;187581;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Henrri;187597;PPN;PPT;;;yes;APLN;;;;VALIDATE
Lorregne;187612;PPLN;PPT;;;not;;;;;VALIDATE
Rey;187635;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Loys;187651;PN;FT;;;yes;APLN;;;;FOUND
Costantinopla;187684;PLN;FT;http://pleiades.stoa.org/places/520998;Constantinopla /Estambul;not;;; ;Medieval;FOUND
Berenguela;187724;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Belmont;187744;PPLN;PPT;;;not;;;;;VALIDATE
Rey;187766;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Iohan;187782;PN;FT;;;yes;APLN;;;;FOUND
Monfort;187848;PPLN;PPT;;;not;;;;;VALIDATE
Gaston;187885;PPN;PPT;;;yes;APLN;;;;VALIDATE
Beart;187905;PPLN;PPT;;;not;;;;;VALIDATE
Sanctiago;187950;PPLN;PPT;;;not;;;;;VALIDATE
Burgos;187980;PLN;FT;http://sws.geonames.org/6356377;Burgi,Burgos,Burgosas,Burgoso,Burgus,brghsh,brgws,bu er ge si,buleugoseu,bur kos,burugosu,bwrgws,Бургос,Бурґос,برغش,برگوس,بورگوس,บูร์โกส,ブルゴス,布尔戈斯,부르고스;not;;;null;Geonames;FOUND
Palencia;188004;PLN;FT;http://sws.geonames.org/6360072; ;not;;;null;Geonames;FOUND
Ferrando;188025;PN;FT;;;yes;APLN;;;;FOUND
Segouia;188045;PLN;FT;http://pleiades.stoa.org/places/236658;Segovia;not;;; ;Medieval;FOUND
Siguença;188075;PPLN;PPT;;;not;;;;;VALIDATE
Osma;188101;PLN;FT;http://sws.geonames.org/3114836;Osma;not;;;null;Geonames;FOUND
Pedro;188118;PN;FT;;;yes;APLN;;;;FOUND
Cuenca;188135;PLN;FT;http://sws.geonames.org/6357429; ;not;;;null;Geonames;FOUND
Auila;188164;PLN;FT;http://pleiades.stoa.org/places/236361;Ávila;not;;; ;Medieval;FOUND
Calahorra;188187;PLN;FT;http://sws.geonames.org/6359026; ;not;;;null;Geonames;FOUND
Ferrando;188209;PN;FT;;;yes;APLN;;;;FOUND
Cordoua;188229;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;; ;Medieval;FOUND
Pedro;188253;PN;FT;;;;;;;;FOUND
Plazencia;188270;PPLN;PPT;;;not;;;;;VALIDATE
Pascual;188292;PPN;PPT;;;yes;APLN;;;;VALIDATE
Jahen;188311;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;; ;Medieval;FOUND
Cartagena;188339;PLN;FT;http://sws.geonames.org/6359521; ;not;;;null;Geonames;FOUND
Cadiz;188380;PLN;FT;http://sws.geonames.org/2520600;CDZ,Cadice,Cadis,Cadix,Cadiz,Cai,Càdice,Cádice,Cádis,Cádiz,Gadeira,Gades,Gadir,Gaðes,Iungadir,Kadis,Kadisas,Kadiz,Kadizo,Kadyks,Kantith,La tacita de plata,jia de si,kadi s,kadiseu,kadisu,kads,kadydh,kadys,qads,qdys,Κάντιθ,Кадиз,Кадис,Кадіс,קדיס,قادس,كاديذ,کادس,کادیس,กาดิซ,კადისი,ካዲዝ,カディス,加的斯,카디스;not;;;null;Geonames;FOUND
Iohan;188398;PN;FT;;;yes;APLN;;;;FOUND
Calatraua;188438;PN;FT;;;;;;;;FOUND
Nunno;188460;PPN;PPT;;;yes;APLN;;;;VALIDATE
Diaz;188492;PN;FT;;;yes;APLN;;;;FOUND
Vizcaya;188500;PLN;FT;http://www.geonames.org/3104469/;Vizcaya;yes;PN; ;null;Freeling;FOUND
Alfonso;188520;PN;FT;;;yes;APLN;;;;FOUND
Alfonso;188557;PN;FT;;;yes;APLN;;;;FOUND
Molina;188568;PN;FT;;;yes;APLN;;;;FOUND
Symon;188587;PN;FT;;;yes;APLN;;;;FOUND
Royz;188593;PN;FT;;;;;;;;FOUND
Iohan;188625;PN;FT;;;yes;APLN;;;;FOUND
Alfonso;188631;PN;FT;;;yes;APLN;;;;FOUND
Haro;188642;PLN;FT;http://sws.geonames.org/6359061;Aro,a luo,alo,aro,Аро,Արո,アーロ,阿罗,아로;yes;PN; ;null;Geonames;FOUND
Ferrando;188659;PN;FT;;;yes;APLN;;;;FOUND
Royz;188668;PN;FT;;;yes;APLN;;;;FOUND
Castro;188676;PLN;FT;http://pleiades.stoa.org/places/413072; ;yes;PN; ;An ancient place, cited: BAtlas 42 B3 Castro;Medieval;FOUND
Diag;188695;PPN;PPT;;;yes;APLN;;;;VALIDATE
Sanchez;188700;PN;FT;;;;;;;;FOUND
Gil;188746;PPN;PPT;;;yes;APLN;;;;VALIDATE
Garcia;188750;PN;FT;;;;;;;;FOUND
Ferrando;188801;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Pedro;188815;PN;FT;;;yes;APLN;;;;FOUND
Aragon;188831;PLN;FT;http://sws.geonames.org/3129906/;Aragón;yes;PN; ;null;Freeling;FOUND
Meneses;188867;PPN;PPT;;;yes;APLN;;;;VALIDATE
Alfonso;188887;PN;FT;;;yes;APLN;;;;FOUND
Villalua;188906;PPN;PPT;;;yes;APLN;;;;VALIDATE
Cisneros;188948;PLN;FT;http://sws.geonames.org/6360025; ;yes;PN; ;null;Geonames;FOUND
Gomez;188969;PN;FT;;;yes;APLN;;;;FOUND
Royz;188975;PN;FT;;;;;;;;FOUND
Diego;189001;PN;FT;;;yes;APLN;;;;FOUND
Haro;189016;PLN;FT;http://sws.geonames.org/6359061;Aro,a luo,alo,aro,Аро,Արո,アーロ,阿罗,아로;yes;PN; ;null;Geonames;FOUND
Ferrando;189033;PN;FT;;;yes;APLN;;;;FOUND
Perez;189042;PN;FT;;;yes;APLN;;;;FOUND
Guzman;189051;PN;FT;;;yes;APLN;;;;FOUND
Rodrigo;189070;PPN;PPT;;;yes;APLN;;;;VALIDATE
Rodriguez;189078;PN;FT;;;;;;;;FOUND
Henrrique;189100;PN;FT;;;yes;APLN;;;;FOUND
Perez;189110;PN;FT;;;;;;;;FOUND
Rey;189138;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Diego;189154;PN;FT;;;yes;APLN;;;;FOUND
Toledo;189169;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;yes;PN; ; ;Medieval;FOUND
Martin;189223;PN;FT;;;yes;APLN;;;;FOUND
Leon;189241;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;; ;Medieval;FOUND
Ouiedo;189268;PPLN;PPT;;;not;;;;;VALIDATE
C'amora;189292;PPLN;PPT;;;not;;;;;VALIDATE
Salamanca;189322;PLN;FT;http://pleiades.stoa.org/places/236642;Salamanca;not;;; ;Medieval;FOUND
Astorga;189349;PLN;FT;http://sws.geonames.org/6358559;Astorga,Astorgo,Asturica Augusta,Estorga,a si tuo er jia,aseutoleuga,astrqt,astwrkha,asutoruga,Асторга,Աստորգա,آستورخا,أسترقة,アストルガ,阿斯托尔加,아스토르가;not;;;null;Geonames;FOUND
Domingo;189369;PPN;PPT;;;yes;APLN;;;;VALIDATE
Cibdat;189388;PPLN;PPT;;;not;;;;;VALIDATE
Iohan;189407;PN;FT;;;yes;APLN;;;;FOUND
Orense;189424;PLN;FT;http://sws.geonames.org/6477980; ;not;;;null;Geonames;FOUND
Gil;189443;PPN;PPT;;;yes;APLN;;;;VALIDATE
Tuy;189458;PLN;FT;http://sws.geonames.org/6360252;Tuj,Tuy,to~ui,tu yi,twy,Туй,توي,توی,トゥイ,图伊;not;;;null;Medieval;FOUND
Munno;189474;PPN;PPT;;;yes;APLN;;;;VALIDATE
Mendonnedo;189491;PPLN;PPT;;;not;;;;;VALIDATE
Fray;189514;PPN;PPT;;;yes;APLN;;;;VALIDATE
Silue;189541;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/688028;null;not;;;An ancient place, cited: BAtlas 70 G1 Silo;Medieval;FOUND
Fray;189559;PPN;PPT;;;yes;APLN;;;;VALIDATE
Badalloz;189583;PPLN;PPT;;;not;;;;;VALIDATE
Pelay;189604;PPN;PPT;;;yes;APLN;;;;VALIDATE
Perez;189610;PN;FT;;;;;;;;FOUND
Sanctiago;189640;PPLN;PPT;;;not;;;;;VALIDATE
Garci;189662;PN;FT;;;yes;APLN;;;;FOUND
Ferrandez;189668;PN;FT;;;;;;;;FOUND
Alcantara;189702;PLN;FT;http://sws.geonames.org/10241080; ;not;;;null;Geonames;FOUND
Guillem;189724;PN;FT;;;yes;APLN;;;;FOUND
Temple;189757;PLN;FT;http://sws.geonames.org/3108180; ;not;;;null;Geonames;FOUND
Esteuan;189776;PPN;PPT;;;yes;APLN;;;;VALIDATE
Ferrandez;189784;PN;FT;;;;;;;;FOUND
Gallizia;189809;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;; ;Medieval;FOUND
Alfonso;189830;PN;FT;;;yes;APLN;;;;FOUND
Ferrandez;189838;PN;FT;;;;;;;;FOUND
Molina;189874;PPLN;GENT;http://sws.geonames.org/6359477; ;not;;;null;Geonames;VALIDATE
Rodrigo;189893;PPN;PPT;;;yes;APLN;;;;VALIDATE
Sanctiago;189924;PPLN;PPT;;;not;;;;;VALIDATE
Martinez;189950;PN;FT;;;yes;APLN;;;;FOUND
Porce;189962;PPN;PPT;;;yes;APLN;;;;VALIDATE
Martin;189980;PN;FT;;;yes;APLN;;;;FOUND
Gil;189987;PLN;FT;http://sws.geonames.org/10055472; ;not;;;null;Geonames;FOUND
Iohan;190003;PN;FT;;;yes;APLN;;;;FOUND
Ferrandez;190009;PN;FT;;;;;;;;FOUND
Diaz;190048;PN;FT;;;yes;APLN;;;;FOUND
Cientfuentes;190056;PPN;PPT;;;yes;APLN;;;;VALIDATE
Gonçaluo;190085;PN;FT;;;;;;;;FOUND
Toledo;190139;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Perez;190161;PN;FT;;;;;;;;FOUND
Aellon;190170;PPLN;PPT;;;not;;;;;VALIDATE
Pedro;190264;PN;FT;;;yes;APLN;;;;FOUND
Garcia;190270;PN;FT;;;yes;APLN;;;;FOUND
Toledo;190280;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Alfonso;190306;PN;FT;;;yes;APLN;;;;FOUND
Dios;190332;PN;FT;;;;;;;;FOUND
Castiella;190345;PLN;FT; ;Castilla;not;;; ;Medieval;FOUND
Toledo;190358;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Leon;190368;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;; ;Medieval;FOUND
Gallizia;190376;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;; ;Medieval;FOUND
Seuilla;190388;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;190399;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;; ;Medieval;FOUND
Murcia;190410;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;190420;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;; ;Medieval;FOUND
Algarue;190432;PPLN;PPT;;;not;;;;;VALIDATE
Maydrit;190455;PPLN;PPT;;;not;;;;;VALIDATE
Gonçaluo;190489;PN;FT;;;;;;;;FOUND
Perez;190498;PN;FT;;;;;;;;FOUND
Maydrit;190590;PPLN;PPT;;;not;;;;;VALIDATE
Sancto;190681;PPLN;GENT;;;not;;;;;VALIDATE
Yo;191410;UN;UNI;;;not;;;;;UNIDENTIFIED
Sancho;191413;APLN;AT;http://sws.geonames.org/9170929; ;yes;PN; ;null;Geonames;VALIDATE
Perez;191420;PN;FT;;;;;;;;FOUND
Jahen;191470;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;; ;Medieval;FOUND
Alfonsso;191519;PN;FT;;;yes;APLN;;;;FOUND
Dios;191546;PN;FT;;;;;;;;FOUND
Castiella;191559;PLN;FT; ;Castilla;not;;; ;Medieval;FOUND
Toledo;191572;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Leon;191582;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;; ;Medieval;FOUND
Gallizia;191590;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;; ;Medieval;FOUND
Seuilla;191602;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;191613;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;; ;Medieval;FOUND
Murçia;191624;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;191634;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;; ;Medieval;FOUND
Algarbe;191646;PPLN;PPT;;;not;;;;;VALIDATE
Cuenca;191700;PLN;FT;http://sws.geonames.org/6357429; ;not;;;null;Geonames;FOUND
Gonçaluo;191728;PN;FT;;;yes;APLN;;;;FOUND
Cuenca;191748;PLN;FT;http://sws.geonames.org/6357429; ;not;;;null;Geonames;FOUND
Cuenca;191826;PLN;FT;http://sws.geonames.org/6357429; ;not;;;null;Geonames;FOUND
Yo;192531;PN;GENT;;;;;;;;VALIDATE
Roy;192534;PN;GENT;;;;;;;;VALIDATE
Martinez;192538;APLN;AT;http://sws.geonames.org/9170045; ;yes;PN; ;null;Geonames;VALIDATE
Alfonsso;192632;PN;FT; ; ;not; ; ; ; ;FOUND
Dios;192658;PN;FT;;;;;;;;FOUND
Castiella;192671;PLN;FT; ;Castilla;not;;; ;Medieval;FOUND
Toledo;192684;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Leon;192694;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;; ;Medieval;FOUND
Gallizia;192702;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;; ;Medieval;FOUND
Seuilla;192714;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;192725;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;; ;Medieval;FOUND
Murçia;192736;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;192746;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;; ;Medieval;FOUND
Algarue;192758;PPLN;PPT;;;not;;;;;VALIDATE
Pedro;192803;PN;FT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Cuenca;192819;PLN;FT;http://sws.geonames.org/6357429; ;not;;;null;Geonames;FOUND
Yo;193986;PN;GENT;;;;;;;;VALIDATE
Roy;193989;PN;GENT;;;;;;;;VALIDATE
Martinez;193993;APLN;AT;http://sws.geonames.org/9170045; ;yes;PN; ;null;Geonames;VALIDATE
Alfonso;194096;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Dios;194121;PN;FT;;;;;;;;FOUND
Castiella;194134;PLN;FT; ;Castilla;not;;; ;Medieval;FOUND
Toledo;194147;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Leon;194157;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;; ;Medieval;FOUND
Gallizia;194165;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;; ;Medieval;FOUND
Seuilla;194177;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;194188;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;; ;Medieval;FOUND
Murcia;194199;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;194209;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;; ;Medieval;FOUND
Algarbe;194222;PPLN;PPT;;;not;;;;;VALIDATE
Toledo;194357;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Yo;195139;UN;UNI;;;not;;;;;UNIDENTIFIED
Iohan;195142;PN;FT;;;;;;;;FOUND
Perez;195148;PN;FT;;;;;;;;FOUND
Millan;195163;PPLN;GENT;;;not;;;;;VALIDATE
Rey;195200;PLN;FT;http://sws.geonames.org/3111903;Rey,Santa Eulalia;not;;;null;Geonames;FOUND
Alfonso;195312;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Dios;195337;PN;FT;;;;;;;;FOUND
Castiella;195350;PLN;FT; ;Castilla;not;;; ;Medieval;FOUND
Toledo;195363;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Leon;195373;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;; ;Medieval;FOUND
Gallizia;195381;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;; ;Medieval;FOUND
Seuilla;195393;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;195404;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;; ;Medieval;FOUND
Murcia;195415;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;195425;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;; ;Medieval;FOUND
Algarbe;195437;PPLN;PPT;;;not;;;;;VALIDATE
Madrit;195476;PLN;FT;http://sws.geonames.org/6359304/;Madrid;not;;; ;Medieval;FOUND
Castiella;195598;PLN;FT; ;Castilla;not;;; ;Medieval;FOUND
Estremadura;195613;PPLN;GENT;;;not;;;;;VALIDATE
Perez;196559;PN;FT;;;;;;;;FOUND
Aellon;196568;PPLN;PPT;;;not;;;;;VALIDATE
Pedro;196669;PN;FT;;;yes;APLN;;;;FOUND
Garcia;196675;PN;FT;;;yes;APLN;;;;FOUND
Toledo;196685;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Alfonsso;196751;PN;FT; ; ;not; ; ; ; ;FOUND
Dios;196777;PN;FT;;;;;;;;FOUND
Castiella;196790;PLN;FT; ;Castilla;not;;; ;Medieval;FOUND
Toledo;196803;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Leon;196813;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;; ;Medieval;FOUND
Gallizia;196821;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;; ;Medieval;FOUND
Seuilla;196833;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;196844;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;; ;Medieval;FOUND
Murçia;196855;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;196865;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;; ;Medieval;FOUND
Algarbe;196877;PPLN;PPT;;;not;;;;;VALIDATE
Sant;196942;PPLN;PPT;;;not;;;;;VALIDATE
Domingo;196948;UN;UNI;;;not;;;;;UNIDENTIFIED
Madrit;196959;PLN;FT;http://sws.geonames.org/6359304/;Madrid;not;;; ;Medieval;FOUND
Esparanas;197037;PPLN;PPT;;;not;;;;;VALIDATE
Alfonso;197419;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Dios;197444;PN;FT;;;;;;;;FOUND
Castiella;197457;PLN;FT; ;Castilla;not;;; ;Medieval;FOUND
Toledo;197470;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Leon;197480;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;; ;Medieval;FOUND
Gallizia;197488;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;; ;Medieval;FOUND
Seuilla;197500;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;197511;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;; ;Medieval;FOUND
Murçia;197522;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;197532;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;; ;Medieval;FOUND
Algarue;197544;PPLN;PPT;;;not;;;;;VALIDATE
Toledo;197886;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Yo;198132;UN;UNI;;;not;;;;;UNIDENTIFIED
Johan;198135;PN;FT;;;;;;;;FOUND
Perez;198141;PN;FT;;;;;;;;FOUND
Millan;198156;PPLN;GENT;;;not;;;;;VALIDATE
Alfonso;198263;PN;FT;;;yes;APLN;;;;FOUND
Dios;198289;PN;FT;;;;;;;;FOUND
Castiella;198302;PLN;FT; ;Castilla;not;;; ;Medieval;FOUND
Toledo;198315;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Leon;198325;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;; ;Medieval;FOUND
Gallizia;198333;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;; ;Medieval;FOUND
Seuilla;198345;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;198356;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;; ;Medieval;FOUND
Murçia;198367;PLN;FT;http://sws.geonames.org/6362997/;Murcia;not;;; ;Medieval;FOUND
Jahen;198377;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;; ;Medieval;FOUND
Algarbe;198389;PPLN;PPT;;;not;;;;;VALIDATE
Alcala;198412;PLN;FT;http://pleiades.stoa.org/places/246352;Alcalá de Henares;not;;; ;Medieval;FOUND
Fenares;198422;PPLN;PPT;;;not;;;;;VALIDATE
Estremadura;198566;PPLN;GENT;;;not;;;;;VALIDATE
Allensierra;198583;PPLN;PPT;;;not;;;;;VALIDATE
Burgos;198629;PLN;FT;http://sws.geonames.org/6356377;Burgi,Burgos,Burgosas,Burgoso,Burgus,brghsh,brgws,bu er ge si,buleugoseu,bur kos,burugosu,bwrgws,Бургос,Бурґос,برغش,برگوس,بورگوس,บูร์โกส,ブルゴス,布尔戈斯,부르고스;not; ; ;null;Geonames;FOUND
Niebla;198760;PLN;FT;http://sws.geonames.org/6358229; ;not;;;null;Geonames;FOUND
C'ag;198915;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Maleha;198926;PLN;GENT;http://pleiades.stoa.org/places/570454;null;not;;;An ancient place, cited: BAtlas 58 C3 Malea;Pleiades;VALIDATE
Roy;198935;PN;GENT;;;;;;;;VALIDATE
Ferrandez;198939;PN;FT;;;;;;;;FOUND
Sant;198953;PPLN;PPT;;;not;;;;;VALIDATE
Niebla;201013;PLN;FT;http://sws.geonames.org/6358229; ;not;;;null;Geonames;FOUND
Mayr;201234;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Estremadura;203409;PPLN;GENT;;;not;;;;;VALIDATE
Allensierra;203426;PPLN;PPT;;;not;;;;;VALIDATE
dias;203768;APLN;AT;http://pleiades.stoa.org/places/642516; ;yes;CN;;An ancient place, cited: BAtlas 65 unlocated Dias;Medieval;VALIDATE
Yo;204970;UN;UNI;;;not;;;;;UNIDENTIFIED
Pedro;204973;APLN;AT;http://sws.geonames.org/3114106;Pedro;yes;PN; ;null;Geonames;VALIDATE
Gonzalez;204979;PLN;FT;http://sws.geonames.org/6478651; ;not;;;null;Geonames;FOUND
Roy;205026;PN;GENT;;;;;;;;VALIDATE
Martinez;205030;APLN;AT;http://sws.geonames.org/9170045; ;yes;PN; ;null;Geonames;VALIDATE
Alfonso;205101;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Dios;205126;PN;FT;;;;;;;;FOUND
Castiella;205139;PLN;FT; ;Castilla;not;;; ;Medieval;FOUND
Toledo;205152;PLN;FT;http://pleiades.stoa.org/places/266066;Toledo;not;;; ;Medieval;FOUND
Leon;205162;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;; ;Medieval;FOUND
Gallizia;205170;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;; ;Medieval;FOUND
Seuilla;205182;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
